,TicketID,Summary,unclean,Top1Grams,Top2Grams,Top3Grams,Top4Grams,Automation Category
1486,928714,kindly care priority,Kindly take care on priority,kindly,kindly care,kindly care priority,No Pattern,Need Manual Analysis
1487,1042867,kindly care priority,Kindly take care on priority.,kindly,kindly care,kindly care priority,No Pattern,Need Manual Analysis
1488,1006891,kindly manual backup switch,Kindly take Manual backup for the 10.101.3.107 switch.,kindly,manual backup,kindly manual backup,kindly manual backup switch,Need Manual Analysis
1489,965952,kindly backup sjpssdsl,Kindly take the Backup for SJP2-S1S2-DS1-L3 (10.101.1.2),kindly,kindly backup,kindly backup sjpssdsl,No Pattern,Need Manual Analysis
1490,734544,kindly backup sjpssdsl,Kindly take the backup for SJP2-S1S2-DS2-L3 (10.101.1.3),kindly,kindly backup,kindly backup sjpssdsl,No Pattern,Need Manual Analysis
1491,928131,kindly backup sjpsccs,Kindly take the backup for SJP2-S3-CCS1 (10.101.3.105),kindly,kindly backup,kindly backup sjpsccs,No Pattern,Need Manual Analysis
1492,877424,kindly backup sjpsd,Kindly take the backup for SJP2-S3-DS1 (10.101.3.107),kindly,kindly backup,kindly backup sjpsd,No Pattern,Need Manual Analysis
1493,750724,kindly backup sjpsd,Kindly take the backup for SJP2-S3-DS2 (10.101.3.108),kindly,kindly backup,kindly backup sjpsd,No Pattern,Need Manual Analysis
1494,857779,kindly backup sjpsd,Kindly take the backup for SJP2-S3-DS2 (10.101.3.108),kindly,kindly backup,kindly backup sjpsd,No Pattern,Need Manual Analysis
1495,856127,kindly backup sjpsd,Kindly take the backup for SJP2-S4-DS2 (10.102.10.3),kindly,kindly backup,kindly backup sjpsd,No Pattern,Need Manual Analysis
1496,774763,kindly manual backup mention device,Kindly take the Manual backup for the below mentioned devices 10.101.1.2,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1497,733292,kindly manual backup mention device,Kindly take the Manual backup for the below mentioned devices 10.101.1.3,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1498,765172,kindly manual backup mention device,Kindly take the Manual backup for the below mentioned devices 10.101.3.105,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1499,808763,kindly manual backup mention device,Kindly take the Manual backup for the mentioned device 10.101.1.2,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1500,842534,kindly manual backup mention device,Kindly take the Manual backup for the mentioned device 10.101.3.105,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1501,842545,kindly manual backup mention device,Kindly take the Manual backup for the mentioned device 10.101.3.107,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1502,768767,kindly manual backup mention device,Kindly take the Manual backup for the mentioned device 10.101.3.108,kindly,mention device,kindly manual backup,kindly manual backup mention,Need Manual Analysis
1503,455644,kindly high priority,kindly take this on high priority,kindly,kindly high,kindly high priority,No Pattern,Need Manual Analysis
1504,1047662,kindly asset pdc location release confirm,kindly this asset in pdc-2 location so please release and confirm the same.,kindly,asset pdc,pdc location release,kindly asset pdc location,Need Manual Analysis
1505,563090,kindly upgrade radio meter class ec packet shaper primary secondary mbps rename new lpr detail,Kindly upgrade the RADIO METER CLASS in EC4 packet shaper ( primary and secondary) to 8 Mbps . Rename the same with new LPR no. Details are as below.,kindly,packet shaper,ec packet shaper,class ec packet shaper,Need Manual Analysis
1506,523692,kishogon office error,Kishogon-  office 365 error,office,office error,kishogon office error,No Pattern,Need Manual Analysis
1507,626732,kmadur pw issue,kmadur- pw issue,issue,pw issue,kmadur pw issue,No Pattern,Need Manual Analysis
1508,820738,kochi location device dr activity,Kochi location  L2 device DR activity,device,kochi location,kochi location device,kochi location device dr,Need Manual Analysis
1509,903813,kochi primary link flucutuat,Kochi Primary link get flucutuated,link,primary link,primary link flucutuat,kochi primary link flucutuat,Need Manual Analysis
1510,455506,kochi webcast trouble shoot,Kochi webcast trouble shooting,kochi,trouble shoot,kochi webcast trouble,kochi webcast trouble shoot,Need Manual Analysis
1511,677590,kodak application slowness issue,KODAK application slowness issue,issue,slowness issue,application slowness issue,kodak application slowness issue,Need Manual Analysis
1512,814630,kodak network,kodak network down,network,kodak network,No Pattern,No Pattern,Need Manual Analysis
1513,445196,kodak odc hdc location face slowness onsite application,Kodak ODC in HDC5 location are facing the slowness towards onsite applications,location,face slowness,slowness onsite application,hdc location face slowness,Need Manual Analysis
1514,921062,kodcprisodcc bgp alert,KODC-PRI-SODC-C4506  BGP alert,alert,bgp alert,kodcprisodcc bgp alert,No Pattern,Need Manual Analysis
1515,16035,kr,KR614362,kr,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1516,16036,ksa riyadh khobar jeddah location user face network issue,"KSA (Riyadh, Khobar, Jeddah) location users are facing network issue",issue,user face,face network issue,user face network issue,Need Manual Analysis
1517,745462,ku password issue,KU306804- password issue,issue,password issue,ku password issue,No Pattern,Need Manual Analysis
1518,578719,kumrjpassword issue,kumrj=password issue,issue,kumrjpassword issue,No Pattern,No Pattern,Need Manual Analysis
1519,548907,kunalkh outlook issue,Kunalkh- outlook issue,issue,outlook issue,kunalkh outlook issue,No Pattern,Need Manual Analysis
1520,652845,kvadipassword issue,KVADI=password issue,issue,kvadipassword issue,No Pattern,No Pattern,Need Manual Analysis
1521,986915,user location usa available till pm ist,L1- 772670 - User Location USA - will be available till 12pm IST,user,pm ist,till pm ist,usa available till pm,Need Manual Analysis
1522,1111151,,L1 Call #726538,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1523,940148,,L1 Call# 863182,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1524,960092,ticket,L1 Ticket - 795043,ticket,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1525,1046365,ticket,L1 ticket#541162,ticket,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1526,1145730,,L1#656441,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1527,801971,,L-185000799,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1528,1029339,number -PRON- be,L2 call number - IM#933495,number,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1529,794954,-PRON- be,L2 IM#778944,be,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1530,688582,switch sjpsfaw device passport ip,L2 Switch is down at SJP2-S4-9F-AW [Device :Passport8310 ](   IP :  10.102.10.21),ip,sjpsfaw device,switch sjpsfaw device,switch sjpsfaw device passport,Need Manual Analysis
1531,618181,ticket,L2 Ticket # 966752,ticket,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1532,642326,ticket,L2 ticket on call:889888,ticket,No Pattern,No Pattern,No Pattern,Need Manual Analysis
1533,819010,la pw reset,LA294374- pw reset,reset,la pw,la pw reset,No Pattern,Evaluate for Automation
1534,1023582,la pw issue,LA603348- pw issue,issue,pw issue,la pw issue,No Pattern,Need Manual Analysis
1535,885570,lan connectivity issue,Lan connectivity issue,issue,connectivity issue,lan connectivity issue,No Pattern,Need Manual Analysis
1536,884768,lan connectivity issue,Lan connectivity issue,issue,connectivity issue,lan connectivity issue,No Pattern,Need Manual Analysis
1537,890617,lan not connect,lan is not connecting,not,not connect,lan not connect,No Pattern,Evaluate for Automation
1538,890626,lan not get connect,LAN is not getting connected...,not,not get,lan not get,lan not get connect,Need Manual Analysis
1539,1156077,lan not work,lan is not working,not,not work,lan not work,No Pattern,Need Manual Analysis
1540,1159005,lan issue,LAN issue,issue,lan issue,No Pattern,No Pattern,Need Manual Analysis
1541,1168900,lan migration mv nj tp project,LAN migration at MV and NJ - TP project,lan,tp project,migration mv nj,mv nj tp project,Need Manual Analysis
1542,784556,lan port need configure vlan shiwcth ip,LAN port (3/23) needs to be configured in 513 vlan shiwcth IP 10.141.56.76.,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1543,1153229,lan port need configure vlan,LAN port (3/23) needs to be configured in VLAN 513 .,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1544,867400,lan port not work,Lan port is not working,not,not work,port not work,lan port not work,Need Manual Analysis
1545,720770,lan port need configure vlan switch port,LAN port needs to be configured and in VLAN 513 switch port no [10.141.56.76] 3/19,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1546,795754,lan port need configure vlan,LAN port needs to be configured in VLAN 263 .,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1547,825810,lan port need configure vlan port switch ip,"LAN port needs to be configured in VLAN 513 ,port no 3/43 switch IP 10.141.56.76",need,port need,lan port need,port need configure vlan,Need Manual Analysis
1548,562034,lan port need configured inn vlan switch port,LAN port needs to be configured inn vlan 507 at switch 10.141.56.76 port no 1/3.,need,port need,lan port need,inn vlan switch port,Need Manual Analysis
1549,17092,lan port need configured inn vlan switch port,LAN port needs to be configured inn vlan 513 at switch 10.141.56.83 port no 3/47.,need,port need,lan port need,inn vlan switch port,Need Manual Analysis
1550,918481,lan port need configured inn vlan switch port,LAN port needs to be configured inn vlan 513 at switch 10.141.56.83 port no 3/48.,need,port need,lan port need,inn vlan switch port,Need Manual Analysis
1551,1160270,lan port need configured inn vlan switch port,LAN port needs to be configured inn vlan 513 at switch 10.141.56.83 port no 4/33.,need,port need,lan port need,inn vlan switch port,Need Manual Analysis
1552,763701,lan port need configured inn vlan switch port,LAN port needs to be configured inn vlan 513 at switch 10.141.56.88 port no 2/38.,need,port need,lan port need,inn vlan switch port,Need Manual Analysis
1553,1078920,lan port need configure vlan switch ip port,LAN port needs to configured in VLAN 213 switch IP 10.141.56.73 port no 4/26.,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1554,851212,lan port need configure vlan switch ip port,LAN port needs to configured in VLAN 213 switch IP 10.141.56.73 port no 8/25.,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1555,1136810,lan port need configure vlan switch ip port,LAN port needs to configured in VLAN 221 switch IP 10.141.56.106 port no 3/29.,need,port need,lan port need,port need configure vlan,Need Manual Analysis
1556,706543,lan port need configure vlan switch ip port,LAN port needs to configured in VLAN 244 switch IP 10.141.56.105 port no 2/28.,need,port need,lan port need,port need configure vlan,Need Manual Analysis
